ARPT_ID,ARPT_NAME,LAT_DECIMAL,LONG_DECIMAL
XNI,ANDREW OTHOLE MEML,35.06067527,-108.9375994
NM1,BLACK ROCK,35.08495833,-108.7883167
2NY7,TOWNER FARM,42.1214625,-77.21136444
8NY3,NORTH FORK,42.26867777,-75.55972222
9G3,AKRON/JESSON FLD,43.02109622,-78.48263319
ALB,ALBANY INTL,42.74911611,-73.80198
NK32,NY ARNG,42.66674527,-73.83290027
NK33,NY STATE POLICE - TROOP T,42.627466,-73.777375
NK64,AMCH,42.65373333,-73.77560277
NK43,JERRY PHIBBS,42.75841027,-73.92456805
NY06,GAINES VALLEY AVIATION,43.29644694,-78.21391027
9G6,PINE HILL,43.17353083,-78.2746325
NK31,DAWN PATROL AVIATION,43.26950305,-78.14529722
89NY,MAXSON AIRFIELD,44.31671722,-75.89967333
2NY8,BENBYRE FARM,41.803325,-74.18197777
2NY9,KAYUTAH LAKE/JAMES & HELENE D ALLEN MEML,42.37007333,-76.72245083
NY46,BEL-AIRE FARMS,41.85014166,-73.59911111
NK50,ST MARY'S HOSPITAL ELEVATED,42.95454444,-74.21635833
D23,ARCADE TRI-COUNTY,42.56672861,-78.42612944
1C3,ARGYLE,43.25452777,-73.47019444
0NK7,KING STREET,41.10269166,-73.72553888
3NY2,ASTORIA,40.78621222,-73.91208111
57NY,ATHENS EMERGENCY MED-EVAC,42.28733055,-73.84494444
49NK,TRUMP MTN,42.79330555,-78.29216666
0NY6,NEW YORK STATE POLICE,42.92884444,-76.61572222
NY12,AUBURN COMMUNITY HOSPITAL,42.94105277,-76.56432222
06NY,MURPHY FLD,42.84277777,-76.44527777
NK74,MATCH MATE,42.74451472,-76.6635575
NY59,VALENTY MIEREK,43.38729166,-75.48628805
GVQ,GENESEE COUNTY,43.03175,-78.16966666
22NY,TROOP A HEADQUARTERS,43.03135833,-78.18651666
23NY,JOLAMTRA LANDING AREA,42.27979472,-77.33998027
23N,BAYPORT AERODROME,40.75759611,-73.05268972
00NK,CLICHE COVE,44.81186111,-73.36980555
NY60,VASILE FLD,44.76254055,-73.55930416
4NY0,MOUNTAIN VIEW AIRPARK,44.66893194,-73.54624777
NY75,STOL PERFORMANCE,42.8488945,-78.4454565
8NK4,BETHANY AIRPARK,42.94333333,-78.13833333
8NY9,NASSAU COUNTY POLICE,40.74555,-73.49073888
6JY8,CABLEVISION BETHPAGE,40.759675,-73.49650277
3NY5,LUKE,42.02368638,-75.95714138
1NK8,CHENANGO BRIDGE,42.1917425,-75.841305
BGM,GREATER BINGHAMTON/EDWIN A LINK FLD,42.20844444,-75.97961111
NY79,KEYSA,42.59672833,-78.34029361
48NY,TURNBULL,42.89564722,-77.39696111
NK23,TETZ LANDING,41.54855,-74.46852222
NY61,EAGLE NEST,43.82978583,-74.49543888
8NK8,MISTER DOG,43.565,-73.60861111
1NK7,BOONVILLE AIRPARK,43.4675,-75.25388888
47NY,ELK CREEK,42.045,-77.35
NY64,THE PINES,43.10285083,-74.15513083
NY66,LEWIS FLD,43.13340611,-74.11624111
7G0,LEDGEDALE AIRPARK,43.18119444,-77.9155
NY99,LAKEVIEW SHOCK INCARCERATION CORRECTIONAL FACILITY,42.40759722,-79.43937777
NK30,JAMAICA BAY,40.60533333,-73.90233333
93NY,TAYLOR FLD AT FORT HAMILTON,40.60529166,-74.02226111
BUF,BUFFALO NIAGARA INTL,42.94042722,-78.73056972
6NK5,ERIE COUNTY MEDICAL CENTER,42.92914444,-78.83039166
8NY6,MERCY HOSPITAL OF BUFFALO,42.84721111,-78.81150833
D51,CLARENCE AERODROME,43.06894722,-78.69182083
1NY2,OISHEI CHILDRENS HOSPITAL,42.901025,-78.86787777
56NK,BUFFALO GENERAL HOSPITAL,42.90111666,-78.86648888
9G0,BUFFALO AIRFIELD,42.86199388,-78.71658444
NK09,EAGLE RIDGE,42.40562833,-76.82051138
3NY8,CALVERTON EXEC AIRPARK,40.91479888,-72.78039625
1B8,CHAPIN FLD,43.05269444,-73.36313888
NY34,RANDALL'S ROOST,42.162225,-77.42751666
NY25,CAMILLUS,43.08527777,-76.29272222
NK55,ONONDAGA COUNTY SHERIFF'S DEPARTMENT,43.08506666,-76.28706805
30NY,COYE FLD,42.75006444,-77.55804916
NY51,RUSSELL,42.87007361,-74.49930444
IUA,CANANDAIGUA,42.90890188,-77.32522627
90NY,HOPEWELL AIRPARK,42.91950833,-77.24277777
NY07,HURLBUT FLD,44.54583333,-75.16111111
NY69,JOHN GONZALES FLD,44.12005166,-76.30132944
96NY,MASSARO,41.38300833,-73.73854722
NK01,COUNTRYMAN'S LANDING STRIP,43.99951222,-75.604915
28NY,SPAULDING AERODROME,42.30833333,-79.225
0NK0,BERDICK FLD,42.33395138,-78.79086555
NY76,NEVERLAND,42.31496775,-78.8992075
19NK,RIVEREDGE AIRPARK,43.24388888,-76.15277777
35NY,KLEINMAN'S,40.89834166,-73.51855277
3NY0,THE RANCH,42.82729638,-74.40402333
0NK2,WESTWIND FARM,42.98340833,-74.01623777
4NY1,ORANGE POULTRY FARM,41.32787166,-74.32459638
2NY2,HIGH VIEW TOO,41.34966666,-74.33316666
NK51,LUTHER,43.02923361,-75.84546777
NK87,MERKLE,43.06672472,-78.59974972
NK19,POTOCZAK,43.06116888,-78.66141861
1H1,AIRLANE ENTERPRISES,43.20588888,-76.17930555
28NK,RITCHIE AIRFIELD,44.18694444,-76.07638888
NY41,PINE VIEW,43.11555555,-76.91138888
4NY2,EDO,40.78343444,-73.86624638
NK04,SHEPARD,43.25006888,-75.99964055
K23,COOPERSTOWN-WESTVILLE,42.6292425,-74.89098777
3NK2,BASSETT,42.689175,-74.92139166
3NK8,B FLAT FARM,42.14055555,-73.61194444
6NY1,OLD PORT ROYAL,42.11285166,-77.08941416
7N1,CORNING-PAINTED POST,42.18010027,-77.12170194
8NY4,GUTHRIE CORNING HOSPITAL,42.13498333,-76.97088055
84NK,ST LUKE'S CORNWALL HOSPITAL,41.43458333,-74.04111111
N03,CORTLAND COUNTY/CHASE FLD,42.59264166,-76.21488277
24NY,WANG,40.88979166,-73.49160277
NY73,MILLER FLD,42.3181325,-75.59907444
NY74,DEER RUN,42.32369611,-73.87318333
37NY,CUBA MEML HOSPITAL,42.21325555,-78.28701388
NK05,TOM N' JERRY,42.35479555,-76.51605277
DSV,DANSVILLE MUNI,42.57053138,-77.71327277
NY02,MOUNTAIN TOP,42.48775833,-74.77916388
1.00E+08,DEGRASSE MOORES,44.38791666,-75.06633333
NY77,WANDERVOGEL,42.71813111,-74.16346166
4B1,DUANESBURG,42.75986111,-74.13463888
8NY5,MARIAVILLE AERODROME,42.82035277,-74.14818333
38NY,GREENLAWN FARM,42.54868194,-76.95801888
DKK,CHAUTAUQUA COUNTY/DUNKIRK,42.49394444,-79.27111111
22NK,ALSTAR NORTH,42.47645555,-79.3241
02NY,HANSEN,43.13213055,-75.655225
4NY5,BISTRIANS,40.9876,-72.17341166
JPX,EAST HAMPTON TOWN,40.95941666,-72.25166666
42NY,WALTERS FLD,42.669,-76.05616666
87NY,CLEARVIEW,40.82622222,-72.74539444
49N,LUFKER,40.82482083,-72.75093305
51NK,THE MORICHES BAY,40.79933333,-72.763
NY16,OAK RIDGE,43.09839666,-77.18192361
1NY1,SEATUCK COVE,40.81677222,-72.73078055
NY82,ALEXANDER FARM,42.58063583,-73.61622722
1F2,PLATEAU SKY RANCH,43.22555194,-74.11445019
NY19,WALLS,43.043955,-76.46188083
10NY,ELIZABETHTOWN COMMUNITY HOSPITAL,44.21638333,-73.59635277
NY14,ULSTER HEIGHTS KINGDOM,41.76292777,-74.45483611
N89,JOSEPH Y RESNICK,41.72888583,-74.37682388
ELM,ELMIRA/CORNING RGNL,42.15985472,-76.89174777
3NK9,ARNOT OGDEN HOSPITAL,42.10066666,-76.82638888
4NY8,HARRIS HILL,42.1209075,-76.90107166
4NY9,BELMONT PARK,40.71454666,-73.71040861
CZG,TRI-CITIES,42.07853416,-76.09633055
3NY7,HISERTS AIRPARK INC,42.98439444,-74.51943333
NK54,MATEJKA FLD,42.17674111,-76.64105888
NY05,HOGAN,42.78146333,-74.32568694
7NY1,GAR FLD,42.76340805,-74.27846277
NY83,ESSEX BOATWORKS,44.30005111,-73.34957194
41NY,BONEBENDER,44.31238888,-73.38488888
4NK3,EVANS AIRWAYS,42.6725,-78.96698055
4NK4,WOODFORD AIRFIELD,42.82722222,-76.02583333
FRG,REPUBLIC,40.72927416,-73.41342083
74NY,NEW SALEM AERODROME,43.00561666,-77.29137777
0B8,ELIZABETH FLD,41.25213888,-72.03163888
83K,HARRIS,43.40976388,-73.53265416
16NY,PAPP AIRPARK,43.25194861,-73.56319583
GTB,WHEELER-SACK AAF,44.05561111,-75.71989444
NY87,AMSTERDAM AIRFIELD,42.96257388,-74.25374305
NY20,NELLIS FLD,42.962725,-74.68206111
11NK,HOP HOUSE AIRPARK,42.91388888,-74.61166666
NY88,HICKORY ACRES,42.88340611,-74.69125555
44NY,TOMCAT,42.934265,-74.65238333
5NK6,NAUTICAL MILE,42.96415772,-74.74481138
1I5,FREEHOLD,42.364,-74.06502777
58NY,FREEPORT,40.65001944,-73.56764166
FZY,OSWEGO COUNTY,43.35077361,-76.38805555
N25,BLUE HERON,42.69729777,-74.19957416
NY37,GALWAY,43.00924166,-74.09123888
K30,HEBER AIRPARK,43.18340722,-73.63317222
NK17,AUGUST FLD,43.20936111,-73.58171111
5NY5,GARDINER,41.66676,-74.14958972
9G5,ROYALTON,43.18200222,-78.55780527
D52,GENESEO,42.801689,-77.846439
NK76,GRAMMAR,42.8825,-77.05166666
NY1,KLINE KILL,42.350085,-73.63706305
44NK,BENGTSSON FLD,42.46406722,-74.38542833
3NK7,B/G,42.42468333,-74.45092222
GFL,FLOYD BENNETT MEML,43.34122222,-73.61030555
10NK,GLENS FALLS HOSPITAL,43.30733611,-73.64621111
92G,MIDLAKES,42.81422222,-77.20291666
NK16,HENDRICKS FLD,44.36811694,-75.40243611
D59,GOWANDA,42.50394972,-78.95059
01NK,GRANVILLE,43.42294444,-73.268025
N56,GREAT VALLEY,42.20369583,-78.64915555
4N7,GREENE,42.30424138,-75.78713722
NK48,EASTERN LONG ISLAND,41.10995555,-72.36010555
1H4,GREENVILLE-RAINBOW,42.41970277,-74.00689166
NY63,ARCHDALE MEADOWS,43.05333333,-73.47833333
4NK2,TRACY FLD,43.14523333,-73.41965
0NK3,SEVEN GULLIES,42.69589694,-77.79222222
4G2,HAMBURG,42.7008925,-78.91475694
NK58,GIBRALTAR,42.52839416,-78.90725555
VGC,HAMILTON MUNI,42.84344444,-75.56119444
25NK,LOUCKS,42.43618055,-77.13219166
NK68,WHITE BIRCH,42.05142,-75.3166
NY58,FRANJO JO AIRWAYS,41.825664,-75.099224
3NK1,CATSKILL RGNL MEDICAL CENTER,41.70874166,-74.73634722
H43,HAVERSTRAW,41.21097222,-73.96976388
0NK4,MEDICAL CENTER,40.72647222,-73.55276666
NY26,SKY-RANCH,42.98340416,-74.89959666
NK08,SHEELEY'S FARM,41.83191388,-74.12988888
NY95,CREEKSIDE,42.91527222,-77.38470138
NY40,GENTZKE AERONAUTICAL PARK,42.61061666,-78.59557944
52NY,BEDSON'S LAND BASE,42.93061861,-77.64416611
53NY,SMITHS LAND BASE,42.95839638,-77.61583222
NK56,FISHKILL PLANT,41.54342666,-73.8190225
HTF,HORNELL MUNI,42.38213888,-77.68211111
NK47,SAINT JAMES HOSPITAL,42.3575,-77.66444444
1B1,COLUMBIA COUNTY,42.29130555,-73.71033333
04NY,KLAVERACK,42.26230916,-73.69623305
1NK9,HUNTINGTON EMERGENCY HELISTOP,40.88398694,-73.42289777
6NK6,NEW YORK STATE D E C  INDIAN LAKE,43.76788888,-74.26348055
NK15,SEVENTH LAKE,43.74277777,-74.76194444
6NY3,AIRY-ACRES,42.64261944,-76.72884444
5NK5,COMPUTER ASSOCIATES,40.8122,-73.17563055
NY18,NENO,42.44868361,-76.61689027
NY32,CAYUGA MEDICAL CENTER,42.46944444,-76.53611111
NK72,HENION PVT FLD,42.37618416,-76.53244222
ITH,ITHACA TOMPKINS INTL,42.49136111,-76.45872222
NY55,GRUND FLD,42.44729472,-76.59688944
JHW,CHAUTAUQUA COUNTY/JAMESTOWN,42.15339444,-79.25802277
4NK0,WCA HOSPITAL,42.092225,-79.23151944
NY89,GOOSE CREEK,42.08005666,-79.39143805
55NY,RIDGEVIEW,42.08200166,-79.31227111
3NK4,LASKA,42.02783583,-79.19421444
9NY1,WILSON MEML RGNL MEDICAL CENTER,42.11448466,-75.95809025
29NK,UHS WILSON TOWER,42.11503333,-75.95846111
7NY6,SHERWOOD FARM,42.89368861,-73.50789222
NY0,FULTON COUNTY,42.99819444,-74.32955472
NY28,ANTHONSON,43.07972222,-76.41027777
6NY6,FIREMANS WHITE LAKE,41.68425583,-74.83155222
1I1,MARCY FLD,44.22085555,-73.78801111
56NY,MAYNARD'S,43.32533638,-78.04973916
6NY7,PIOLIS BROOKSIDE,41.86537055,-74.33292833
14NK,MOUNTAIN VIEW,43.34,-73.479
6NY8,TECH CITY PROPERTIES,41.97348888,-73.99694444
09NY,D STORM MEML,41.92381666,-74.04275
20N,KINGSTON-ULSTER,41.98525,-73.96433333
NY01,KNOWLESVILLE,43.22089166,-78.31502277
6NY4,WEST TOWNSHIP,42.70035361,-74.15512888
LKP,LAKE PLACID,44.26447777,-73.96186944
NY15,LAKEVILLE,42.82645194,-77.71444444
BQR,BUFFALO-LANCASTER RGNL,42.92205555,-78.61197222
CA82,SCRIPPS MEML HOSPITAL,33.03708333,-117.2850833
5G0,LE ROY,42.98128138,-77.93524805
5NY3,MOUNT ST MARYS HOSPITAL,43.1535,-79.0314
NK14,LITTLE FALLS EMS,43.04087777,-74.83665833
1A1,GREEN ACRES,42.14944444,-73.75047222
59NY,BENT-WING,43.23061222,-78.6900325
34NK,CHS LOCKPORT,43.14861388,-78.70807777
NY9,LONG LAKE /HELMS,43.97506166,-74.42044
K03,LONG LAKE SAGAMORE SPB & MARINA,43.96895055,-74.42877333
35NK,AIRBORNE ACRES,43.37088333,-78.41441666
4NK5,HARVS,43.12062222,-77.36564722
NY11,LAKESTONE FARM,43.03534083,-77.30804111
23NK,LONG ACRE FARMS,43.1125,-77.3125
MAL,MALONE-DUFORT,44.85366666,-74.32894444
7NY3,NORTH SHORE UNIVERSITY HOSPITAL,40.77808333,-73.70188888
6NK3,NORTH SHORE UNIVERSITY HOSPITAL NR 2,40.77521388,-73.69983611
NY72,POOLSBROOK AERODROME,43.07228916,-75.93852777
NY67,CARTER FLIGHT PARK,42.99306666,-75.91166666
NY92,COCHRAN,42.43841666,-76.08880555
NK71,MARCELLUS,43.01055555,-76.35277777
6NK9,CEC,43.17744166,-75.22743611
NK29,MARGARETVILLE HOSPITAL,42.14705555,-74.642
73NY,OLMSTEAD LANDING STRIP,42.26576666,-75.31003333
MSS,MASSENA INTL-RICHARDS FLD,44.93624111,-74.84511972
NK75,THOMAS E PERDUE,44.93673333,-74.90910277
36NY,MASSENA SUBSTATION,44.92148055,-74.83466388
21N,MATTITUCK,40.98694444,-72.51913888
65NY,CHAUTAUQUA LAKE AIRPARK,42.28394666,-79.44393527
D79,DART,42.26811333,-79.48171333
66NY,MAPLE RIDGE,43.20283611,-78.35391222
NY90,MEDINA MEML HOSPITAL,43.22214444,-78.39738333
14NY,WINDY'S,40.79777777,-73.43098888
5NY1,STONEWALL PASTURES,42.39980305,-74.90627027
NY96,MEXICO AIRDROME,43.42673583,-76.19381583
7NK0,VALLEY VIEW,42.647575,-74.38735833
4N2,MIDDLESEX VALLEY,42.71394444,-77.27205555
06N,RANDALL,41.43191194,-74.39156083
2NY6,SLATE HILL,41.37518888,-74.51449166
08NY,MD1,41.36726061,-74.51893441
NY93,PHILLIPSBURG LANDING,41.43233333,-74.36516666
70NY,LAKESIDE,41.42191111,-74.57096666
6NY0,ORANGE RGNL MEDICAL CENTER,41.44270833,-74.36688888
44N,SKY ACRES,41.70742388,-73.7380225
7NY5,STATE POLICE TROOP K,41.78342694,-73.75429638
4NK7,APOLLO FLDS,41.83123611,-73.65931944
11NY,JOHNSON LANDING STRIP,41.81918888,-73.643225
NK37,NYU LANGONE HOSPITAL/LONG ISLAND,40.74176777,-73.64401777
2NK9,OLD ORCHARD AIRPARK,41.65722222,-74.07722222
NY23,MAC,42.98757083,-74.96654361
MTP,MONTAUK,41.07666666,-71.92047222
NK89,ULTRALIGHT FLIGHT FARM,42.29174055,-77.05802361
MGJ,ORANGE COUNTY,41.51181166,-74.26353916
MSV,SULLIVAN COUNTY INTL,41.70163888,-74.79502777
NY30,HILLTOP,41.66855,-74.75773055
NK24,TILDEN,42.34729555,-76.87884777
2N4,OWASCO AIRFIELD,42.73652777,-76.48625
NK35,MARIWILL,42.75652777,-76.44375
21NK,DON KICHOTE-QUIXOTE,42.55277777,-75.19111111
NY97,NORTHWAY,44.66670972,-73.56624833
68NK,THIBERT FLD,44.56738333,-75.63833333
NY70,SCOTT'S SKY RANCH,42.64888888,-77.92027777
5NK1,TOGGENBURG FARMS,43.111175,-77.05385833
NY10,DUFLO,43.84256888,-75.43074027
8NK5,ST LUKE'S CORNWALL HOSPITAL-NEWBURGH,41.50270555,-74.01556666
SWF,NEW YORK STEWART INTL,41.50411111,-74.10483333
85N,HOLLANDS INTL FLD,43.25487777,-78.7655
T27,INDEPENDENT,41.49277777,-74.10436111
NY35,STANTON,41.75009333,-74.116255
NK39,ONE POLICE PLAZA,40.71251944,-74.00171944
ISP,LONG ISLAND MAC ARTHUR,40.79613569,-73.10066505
JRB,DOWNTOWN MANHATTAN/WALL ST,40.70121361,-74.00902833
JRA,WEST 30TH ST,40.75490277,-74.00705972
6N5,EAST 34TH STREET,40.74244722,-73.97212222
6N6,EVERS,40.84593361,-73.81624472
6N7,NEW YORK SKYPORTS INC,40.73399083,-73.97291638
NY22,NYPD AIR OPERATIONS (FLOYD BENNETT FLD),40.59035555,-73.88181944
JFK,JOHN F KENNEDY INTL,40.63992805,-73.77869222
LGA,LAGUARDIA,40.77724222,-73.87260555
IAG,NIAGARA FALLS INTL,43.10755736,-78.94584666
NK77,NIAGARA FALLS MEML PARKING RAMP,43.09390833,-79.05087222
NY49,MESMER,42.99277777,-78.98638888
NY24,COLONIAL,43.12783333,-78.97004194
3NY9,RAINBOW AIR TOURISM CENTER,43.08171666,-79.04157222
2NK5,EAGLES EYE,43.22397361,-75.75317916
0NY0,BENNETTS,43.70006472,-73.98291
41NK,WINCHELL MOUNTAIN,41.94777777,-73.51805555
26NY,VAMC,40.89127222,-73.30903055
NK40,REGENERON CAMPUS,41.11280833,-73.86283888
0NY1,RUSSELL FLD,43.13924111,-73.65317277
OIC,LT WARREN EATON,42.56655555,-75.52411111
9NK2,UHS CHENANGO MEML HOSPITAL,42.54251388,-75.52702222
OGS,OGDENSBURG INTL,44.68225,-75.46325
0NY3,KERMIZIAN,43.3139575,-74.93210111
D80,OLCOTT-NEWFANE,43.32088916,-78.72892388
NK26,OLD FORGE,43.72518333,-74.97621666
8G3,GIERMEK EXEC,42.06761111,-78.40552777
5NK4,OLEAN GENERAL,42.09190555,-78.42845
OLE,CATTARAUGUS COUNTY-OLEAN,42.24119444,-78.37136111
75NY,REISS GAME FARM,42.1167325,-78.31557111
8NY7,ONEIDA LAKE STRIP,43.16905555,-75.70572222
N66,ALBERT S NADER RGNL,42.52477777,-75.06447222
7NY7,PALISADES CONFERENCE CENTER,41.01914166,-73.91814722
2NK3,ROSE FLD,41.15168611,-72.26656388
NK78,GE MANAGEMENT DEVELOPMENT INSTITUTE,41.18775,-73.86813888
NK90,TLI,41.14509527,-73.86846888
D82,OVID,42.65479277,-76.79634277
9NY3,SUSQUEHANNA,42.09729638,-76.22465333
NK49,OWEGO,42.10285194,-76.22131972
NY38,JOHANSON ESTATE,40.90689166,-73.51608888
NY04,CLIVE HOLMES ESTATE,40.91411111,-73.52059722
NY33,HIDDEN HILLS RANCH,43.10933372,-77.23917691
9NY5,CMC ATLANTIC LLC,40.77327777,-72.96052777
5NK7,HAMMERSLEY HILL,41.59519166,-73.55640833
5NK8,SOUTH QUAKER,41.52648333,-73.58002777
13NK,QUAKER VALLEY FARM,41.5975,-73.5315
NY47,WYETH AYERST,41.077875,-74.02483055
78NY,FLYING F,43.08138888,-78.77944444
PEO,PENN YAN/YATES COUNTY,42.63708333,-77.05286111
01G,PERRY-WARSAW,42.74134861,-78.05214805
0NY7,MURPHYS LNDG STRIP,43.03757361,-74.18429777
0NY8,WENSKOSKI FLD,42.99729611,-74.24541
9NY7,HINES FLD,43.03285166,-74.15096361
NY50,JOHNSON,42.99166666,-74.13611111
NY91,SMITHFIELD,42.99402777,-75.70277777
NY31,RABBIT LANE,43.22367916,-76.36882222
NK95,BASTEK,41.32092777,-74.50432555
K09,PISECO,43.453265,-74.51500805
PBG,PLATTSBURGH INTL,44.65094444,-73.46813888
3NK5,SECRET SPOT,44.61666666,-73.46527777
NK67,MATHER HOSPITAL,40.940575,-73.05337777
NY08,PORT JERVIS FIRE DEPARTMENT,41.37703805,-74.67599583
PTD,POTSDAM MUNI/DAMON FLD,44.67666666,-74.94844444
POU,HUDSON VALLEY RGNL,41.626585,-73.88418861
NK96,MIDHUDSON RGNL HOSPITAL OF WESTCHESTER MED CNTR,41.71855833,-73.92855833
9NY9,POUGHKEEPSIE MAIN PLANT,41.65723611,-73.93562777
1NY5,SHERMAN FLD,41.6389825,-73.74290805
01NY,NUVANCE HEALTH VASSAR BROTHERS MEDICAL CENTER,41.69178055,-73.93589444
05NY,OSWEGO COUNTY AT PULASKI,43.55201388,-76.09020111
65NK,APEX,42.72952,-74.16401694
29NY,CLOVER STADIUM,41.17080555,-74.03755555
85NK,CAMPBELL FLD,42.15422777,-79.01643055
19NY,FOUR SEASONS,42.4061775,-77.96083611
17NK,RE-DUN FLD,42.45694444,-76.95083333
NY42,PARADISE,43.22006666,-76.68995027
9NK4,GREIG FARM,42.02431944,-73.85629166
NY57,REMSEN CITY,43.36006888,-75.18460972
25NY,CARTERS,40.80737883,-72.721507
NY94,OLD RHINEBECK,41.96983333,-73.86455555
12NY,T & C ACRES,42.88390277,-74.93134444
NY68,RICHFIELD,42.86118333,-74.94543166
1NY3,RICHLAND AIRPARK,43.57284027,-76.040475
03NY,TALMAGE FLD,40.95843166,-72.716765
NK18,PECONIC BAY MEDICAL CENTER,40.93483055,-72.67412777
55NK,UNITY HOSPITAL,43.19291388,-77.70315277
ROC,FREDERICK DOUGLASS/GREATER ROCHESTER INTL,43.11914361,-77.67186888
2NY5,STRONG MEML HOSPITAL,43.12325277,-77.62412222
NY78,NAKED ACRES,42.98652777,-77.65083333
RME,GRIFFISS INTL,43.23379944,-75.40702583
K16,BECKS GROVE,43.25084722,-75.60436111
5NY4,STANWIX HEIGHTS,43.15756944,-75.43072888
NY53,M & M AIRFIELD,43.18379166,-75.40127222
W57,ROUND LAKE,42.93118194,-73.77087638
1NK0,ROXBURY RUNWAY,42.29730666,-74.54820722
84NY,SKYVIEW,42.98617388,-77.61249944
46AR,ASP LOWELL,36.25598769,-94.16214291
NK11,TROOP B HEADQUARTERS,44.30131111,-74.07981944
NY17,ADIRONDACK AIRPARK ESTATES,44.60921111,-73.85791944
80NY,FOSTER FARM,40.92305555,-72.27833333
SLK,ADIRONDACK RGNL,44.38530805,-74.20618138
NY36,ADIRONDACK MEDICAL CENTER,44.34421666,-74.142275
5B2,SARATOGA COUNTY,43.05072222,-73.86163888
7NK2,SARATOGA HOSPITAL,43.08665277,-73.80139722
8NK3,SARATOGA MEDICAL PARK,42.97194444,-73.80583333
85NY,HIGH ACRES,42.578395,-78.52002138
NY43,MT VIEW,42.15661944,-73.999
46NY,SAVANNAH,43.0188,-76.761
SCH,SCHENECTADY COUNTY,42.85271833,-73.92956444
NK61,GENERAL ELECTRIC R&D CENTER,42.82603888,-73.87406388
6NK0,KNAPP,42.59583333,-74.82055555
4B7,SCHROON LAKE,43.8625795,-73.74054722
B04,GARNSEYS,43.06764305,-73.58384027
27NK,MOHAWK AIR PARK,43.11331666,-75.04446666
0G7,FINGER LAKES RGNL,42.88355555,-76.78116666
K31,SHARON,42.7784075,-74.57764
NK91,BOYLE'S LANDING,42.81618472,-74.62458611
88NY,ZELAZNY,43.15783638,-78.35835583
49NY,WESTMORELAND,41.05567222,-72.36048611
NY03,KLENAWICUS AIRFIELD,41.07100833,-72.32701944
7NK7,MORIN,42.70527777,-75.53194444
D88,PRATT'S EASTERN DIVIDE,42.15005638,-79.68588111
HWV,BROOKHAVEN,40.82195416,-72.86690722
N23,SIDNEY MUNI,42.30258333,-75.41597222
NY39,HARD BARN CARGAS FARM,42.22340555,-79.328125
6B9,SKANEATELES AERO DROME,42.91395972,-76.44076416
9NY0,BUMBLEBEE,41.39108055,-74.47236666
NK79,LEWIS LANDING,41.40666666,-74.53305555
NY44,SOMERS,41.31703861,-73.67985222
87N,SOUTHAMPTON,40.84625555,-72.46638888
4B0,SOUTH ALBANY,42.56072222,-73.83394444
2NY0,CATSKILL VALLEY AIRPARK,42.28064194,-73.95290861
4NY7,SOUTH CAIRO,42.32916666,-73.96083333
74NK,SUNSIDE,42.32722222,-74.06305555
NY27,SOUTH DAYTON,42.37089388,-79.0094825
NY45,ROBINS ISLAND SOUTH,40.96277777,-72.45666666
NY48,GRACE'S LANDING,42.33813805,-74.74904444
NY80,AURORA,42.69638888,-78.56916666
91NY,MANITOU FLD,43.19561694,-77.74806194
D91,SPENCERPORT AIRPARK,43.16950555,-77.81834166
7NK4,RIDGE ROAD WEST,43.22255833,-77.81056388
3NY3,DE RONDA,42.859795,-74.82431583
NK27,HEDGE HOP FLD,42.48895111,-78.63474722
2NK6,BERTRAND CHAFFEE HOSPITAL,42.51088333,-78.65865277
09N,AIRHAVEN,41.83263888,-73.87616666
20NY,STAFFORD,43.00888888,-78.04305555
NY52,STATEN ISLAND UNIVERSITY HOSPITAL,40.58420277,-74.08326111
N69,STORMVILLE,41.57697083,-73.73235138
13NY,HEALTH SCIENCES CNTR UNV HOSP,40.90989166,-73.11466111
92NY,BLOECHER FARM,42.75200444,-78.46140916
32NK,RANCH ESTATE,41.17191111,-74.08646944
NK53,DODGE/COPPOLA/WHEELER,42.20563027,-76.77050916
52NK,COLLINS FLD,43.22424444,-75.67552777
3NY1,MILLER,43.15519444,-75.78586666
43NY,ST. JOSEPH'S HOSPITAL,43.05536111,-76.15042222
75NK,UPSTATE MEDICAL UNIVERSITY HOSPITAL,43.04232222,-76.13936111
SYR,SYRACUSE HANCOCK INTL,43.11118138,-76.10632055
4B6,TICONDEROGA MUNI,43.87727777,-73.41313888
69NY,UVMHN-ELIZABETHTOWN COMMUNITY HOSPITAL,43.84931388,-73.43641388
72NY,COFFIN BONO HELICOPTER LAUNCH PAD,43.288075,-74.98161111
9NY6,MASON AIRWAY,42.32480527,-74.98627333
7NK6,BLUEBERRY FLD,42.29166666,-75.06666666
5B7,RENSSELAER COUNTY,42.69163888,-73.57997222
1NK3,TROY ARMORY,42.69063444,-73.70373
3NK6,TUSCARORA PLATEAU,42.63700805,-77.88389055
94NY,ST BERNARD FLD,42.82506861,-76.69133722
8NY8,HAWKS FLD,43.04861111,-75.29222222
6B4,FRANKFORT-HIGHLAND,43.01610694,-75.16954166
NY86,WYNN HOSPITAL,43.10424444,-75.236025
7NK8,WESTCHESTER MEDICAL CENTER,41.08490277,-73.80533611
NY62,CURTIS,43.14583333,-75.54194444
45NY,TURNING STONE RESORT CASINO,43.11056944,-75.59365833
5NK9,TREICHLER FARM,42.76166666,-78.49611111
95NY,CUMMINGS AIRFIELD,42.78922666,-78.47641
N45,KOBELT,41.62416666,-74.14166666
